"date_value","dispoType","Homicide: Shooting","Homicide: Other","Attempted Murder","Non-Fatal Shooting","Rape","Robbery with a Deadly Weapon","Robbery","Aggravated Assault","Strangulation","Simple Assault","Other Assaults","Sexual Assault and Other Sex Offenses","Arson","Carjacking","Other Violent Crimes","Burglary/Residential","Burglary/Commercial","Theft","Retail Theft","Theft from Auto","Auto Theft","Fraud","Trespass","Criminal Mischief","Other Property Crimes","Drug Sales with a Firearm","Drug Sales","Drug Possession","Drug Possession in Jails","Firearm Possession by a Prohibited Person","Firearm Possession without a License","Altered Firearm Serial Number","Other Firearm Offenses","Violation of Protection Order","DUI","Prostitution/Sex Work","Patronizing Prostitutes/Sex Workers","Promoting Prostitution","Victim/Witness Intimidation & Retaliation","Threats of Violence","Ethnic Intimidation","Disorderly Conduct","Uncategorized Offenses"
2021-01-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,2,6,2,3,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,0,1,8,0,1,2,0,0,8,1,0,0,0,0,0,0,0,4
2021-01-14,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2021-01-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,"Total",0,0,0,0,0,1,2,9,2,3,0,0,0,0,0,0,0,2,2,1,1,1,0,2,0,0,3,8,0,2,2,0,0,8,2,0,0,0,0,0,0,0,6
2021-01-15,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,8,0,1,0,2,0,1,2,1,0,1,5,0,0,1,1,0,0,0,4,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4
2021-01-15,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-15,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,"Guilty Plea/Nolo",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,"Total",0,0,0,1,0,0,0,8,0,1,0,3,0,1,2,1,0,2,5,0,0,1,1,0,0,0,6,12,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5
2021-01-17,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021-01-17,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2021-01-19,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,4,5,1,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,1,3,1,12,0,2,2,0,0,5,0,0,0,0,0,0,0,0,3
2021-01-19,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-01-19,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-01-19,"Guilty Plea/Nolo",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,"Total",0,0,0,0,0,1,4,5,1,2,0,1,0,0,1,0,2,0,1,0,3,0,0,0,1,3,2,12,0,2,2,0,0,6,1,0,0,0,0,0,0,0,3
2021-01-20,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2021-01-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,"Total",0,0,0,0,0,0,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5
2021-01-21,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,0,5,1,1,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,1,3,8,1,1,0,0,0,4,1,0,0,0,0,1,0,0,1
2021-01-21,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,"Guilty Plea/Nolo",0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0
2021-01-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,"Total",0,1,0,0,0,1,1,5,1,2,0,1,0,0,3,2,0,2,1,0,0,1,0,0,0,2,6,9,1,2,1,0,0,12,1,0,0,0,0,1,0,0,1
2021-01-22,"Dismissed/Withdrawn/Etc",0,0,0,1,0,0,1,7,2,3,0,0,0,0,1,2,0,3,2,0,4,1,0,0,0,0,14,12,0,2,1,0,0,0,0,0,0,0,1,1,0,0,6
2021-01-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,"Total",0,0,0,1,0,0,1,7,2,3,0,0,0,0,1,2,0,3,2,0,5,1,0,0,0,0,16,12,0,2,1,0,0,0,0,0,0,0,1,1,0,0,7
2021-01-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2021-01-24,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2021-01-25,"Dismissed/Withdrawn/Etc",0,0,0,1,0,0,0,3,2,1,1,1,0,0,0,5,2,1,0,0,1,1,1,0,0,1,1,8,0,1,2,0,0,0,0,0,0,0,0,2,0,0,3
2021-01-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,"Guilty Plea/Nolo",0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
2021-01-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,"Total",0,0,0,2,0,0,0,5,2,5,1,1,0,0,1,5,4,1,0,0,1,1,1,0,0,1,3,9,0,2,4,0,0,0,0,0,0,0,1,2,0,0,3
2021-01-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,14,19,0,0,0,0,0,15,1,0,0,0,0,0,0,0,2
2021-01-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,"Guilty Plea/Nolo",0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,3
2021-01-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,"Total",0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,14,20,0,1,2,0,0,20,1,1,0,0,0,0,0,0,5
2021-01-27,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,1,0,0,2,1,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Guilty Plea/Nolo",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,"Total",1,1,0,0,0,0,0,6,1,2,0,1,0,0,1,1,0,2,0,0,2,1,0,2,0,1,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,"Dismissed/Withdrawn/Etc",0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,3,0,1,2,0,0,0,0,0,0,0,2,9,0,0,2,0,0,5,0,0,0,0,0,1,0,0,3
2021-01-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,"Guilty Plea/Nolo",0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,4,1,0,0,1,1,0,8,0,0,0,0,0,0,0,0,2
2021-01-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,"Total",0,0,1,1,1,0,0,4,0,1,0,1,0,0,1,4,0,2,2,0,1,0,0,0,0,2,6,10,0,0,3,1,0,13,0,0,0,0,0,1,0,0,5
2021-01-29,"Dismissed/Withdrawn/Etc",0,0,2,0,0,2,0,3,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,9,25,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
2021-01-29,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2021-01-29,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,"Total",0,0,2,0,0,2,1,4,1,1,0,0,2,0,1,2,0,2,1,0,1,0,0,1,0,0,13,27,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4
2021-02-03,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,2,0,5,1,0,2,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021-02-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,"Total",0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,2,0,5,2,0,2,0,0,0,0,1,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
2021-02-04,"Dismissed/Withdrawn/Etc",0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,14,0,1,4,0,0,0,0,0,0,0,0,2,0,0,2
2021-02-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-02-04,"Guilty Plea/Nolo",0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2021-02-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,"Total",0,0,1,1,1,5,2,1,1,1,0,1,1,0,0,2,0,1,5,0,3,0,1,0,0,1,1,14,0,3,4,0,0,2,0,0,0,0,0,2,0,0,2
2021-02-05,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,5,2,3,0,0,0,0,1,0,1,1,0,1,0,0,5,0,0,0,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2021-02-05,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"Guilty Plea/Nolo",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2021-02-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,"Total",0,0,0,1,0,1,1,6,2,3,0,0,0,0,1,1,1,2,0,1,0,0,5,0,0,0,6,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6
2021-02-07,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2021-02-07,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2021-02-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,2,1,4,1,1,0,1,0,5,0,1,0,0,2,1,3,0,0,0,0,0,1,9,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-02-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,"Guilty Plea/Nolo",0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,"Total",0,0,3,2,0,2,1,5,1,3,0,1,0,5,0,1,0,0,2,1,3,0,0,1,0,0,3,10,0,5,3,1,0,0,0,0,0,0,0,0,0,0,2
2021-02-09,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
